cwns_code,facility,state,city,latitude,longitude,flow_mgd,median_ch4_kgco2e_day,median_n2o_kgco2e_day,median_co2_kgco2e_day,median_electricity_kgco2e_day,median_onsite_gas_kgco2e_day,median_upstream_gas_kgco2e_day,median_landfill_ch4_kgco2e_day,median_landapp_n2o_kgco2e_day,median_total_emission_kgco2e_day,treatment_train,flow_m3_per_day
27000352001.0,MONTICELLO WWTP,MN,Monticello,45.2979,-93.776,2.36,3020.773953100478,393.7890917325647,338.1661655759593,1733.409769256975,0.0,0.0,0.0,321.3481102663293,5807.487089932306,"['*A1', '*C1']",8933.571810239999
48001114001.0,Edinburg WWTP,TX,Edinburg,26.309177,-98.136498,5.9,7539.236200541661,3499.304817148857,846.8047374110414,2708.632829089388,0.0,0.0,738.4654480743326,0.0,15332.44403226528,"['*C1', '*E1']",22333.929525600004
48005020002.0,Marshall WWTP,TX,Marshall,32.4898,-94.3342,8.0,10235.3406103452,1337.666721007099,1150.030238419801,7110.283921922557,0.0,0.0,31.45850121330724,85.55858929375518,19950.33858220172,['*C1'],30283.294272000003
17001812001.0,ANNA STP,IL,Anna,37.4764,-89.2364,0.85,543.7524699245887,715.556891505543,121.4357993220519,690.7662280073309,0.0,0.0,78.56584712576506,0.0,2150.07723588528,"['*C1', 'L-a']",3217.6000164
19000362001.0,HAMPTON WWTP,IA,Hampton,42.7416,-93.1931,1.374,1172.469890271203,847.379922497517,196.2800261086323,1028.623899709381,0.0,0.0,141.9911990312707,0.0,3386.744937618003,"['*A1', '*C1', 'L-a']",5201.155791216001
19000877001.0,VICTOR WASTEWATER,IA,Victor,41.7333,-92.3114,0.2,188.6378999823189,142.4699700181526,28.80294946532428,150.0678412133685,0.0,0.0,12.23486440512915,0.0,522.2135250842933,"['A1', 'L-u']",757.0823568000001
51000047001.0,BUCHANAN STP,VA,Buchanan,37.52836,-79.66899,0.24,307.060218310356,40.13000163021297,34.50090715259403,130.8870768078014,0.0,0.0,30.03927246404065,0.0,542.617476365005,['*C1'],908.49882816
27005702001.0,SILVER BAY WWTP,MN,Silver Bay,47.29514522,-91.27000569,0.919,1175.784752613405,153.6644645756905,132.1097236384747,609.1599711069182,0.0,0.0,0.0,125.1351327689647,2195.854044703453,['*C1'],3478.7934294960005
42001006001.0,Capital Region Water,PA,Harrisburg,40.2391,-76.8561,15.2,19741.45765251008,13658.4595688684,2159.774440413386,11047.63220978731,0.0,0.0,54.6111884148728,1198.177266975183,47860.11232696923,['F1e'],57538.2591168
42005174001.0,DERRY BOROUGH STP,PA,Derry,40.333,-79.2992,0.65,832.3642275410717,108.2322989403487,92.83801569141961,454.9988322130712,0.0,0.0,81.35636292344341,0.0,1569.789737309355,['*A1'],2460.5176596
