plant_index,state,flow_m3_per_day,median_bootstrap_all,p2_5_bootstrap_all,p97_5_bootstrap_all,mean_bootstrap_all,elec_mu_usd_per_kwh_bootstrap_all,ng_mu_usd_per_mj_bootstrap_all,median_bootstrap_biogas,p2_5_bootstrap_biogas,p97_5_bootstrap_biogas,mean_bootstrap_biogas,elec_mu_usd_per_kwh_bootstrap_biogas,ng_mu_usd_per_mj_bootstrap_biogas,median_heavy_tail,p2_5_heavy_tail,p97_5_heavy_tail,mean_heavy_tail,elec_mu_usd_per_kwh_heavy_tail,ng_mu_usd_per_mj_heavy_tail
259,CA,56781.17676,85333.94633911486,3063.5331307563065,505478.24419544445,133191.24224300656,0.1864,0.012847577090502956,44882.897353090244,12081.80418860892,354464.81153298763,69223.95860744792,0.1864,0.012847577090502956,27275.594126040723,5542.863033204047,137418.18060284594,38329.385192045316,0.1864,0.012847577090502956
260,CA,24605.176596,38112.33889362351,1238.7677972940348,223751.84490217932,58406.825882091856,0.1864,0.012847577090502956,19238.504549903293,5215.389697860545,152395.3217231719,29914.264576147627,0.1864,0.012847577090502956,12103.893442982071,2474.718093294464,62131.89150626355,16955.701819611364,0.1864,0.012847577090502956
261,NY,302832.94272,204913.2150757236,7664.764913228817,1239625.647389633,322748.7680553924,0.0687,0.009496432248843693,108292.05743628352,29657.823535868996,871560.029712211,167657.26209136992,0.0687,0.009496432248843693,67415.40510516841,13763.912792733525,327547.59183001355,92801.62082939282,0.0687,0.009496432248843693
262,DE,397468.23732,342846.4281539561,12161.785323745093,1988138.665874396,521335.3287449198,0.0785,0.012518854435735291,171261.67024070816,48880.409650524365,1347637.3823654784,261603.46329816684,0.0785,0.012518854435735291,106319.94890261942,21200.660489077,528005.1197194669,148283.75267326826,0.0785,0.012518854435735291
263,CA,984207.06384,1483138.5545486333,54205.46853080724,9006972.424490586,2325803.2010628413,0.1864,0.012847577090502956,765341.5131232073,208435.76610152112,6281697.752684157,1191723.5090848927,0.1864,0.012847577090502956,484614.83662518405,94856.81055134961,2310613.5666424716,668412.5151927131,0.1864,0.012847577090502956
264,CA,435322.35516,674740.3758526397,24935.86420610191,3945904.0157121234,1038188.4597462789,0.1864,0.012847577090502956,342556.27282809233,94800.22457687669,2740528.613640682,523602.2580569992,0.1864,0.012847577090502956,212995.45991607744,43436.30782480707,1064897.386100679,297881.5731722732,0.1864,0.012847577090502956
265,CA,94635.2946,145859.72931160603,5225.26717285643,850878.6425741812,224033.925214437,0.1864,0.012847577090502956,75766.66126566773,20190.374471178744,597436.2838007988,116343.22019089291,0.1864,0.012847577090502956,46409.836392082434,9180.67817894856,226345.79704691682,64532.75964538947,0.1864,0.012847577090502956
266,CT,32176.000164000005,39354.62720548385,1451.2651627476012,227958.7143451782,60872.0926815784,0.15689999999999998,0.007925868453842619,20123.529357714455,5584.4652545477475,163169.51905207185,31223.919440771322,0.15689999999999998,0.007925868453842619,12291.878790464281,2422.278852063971,60775.468990946865,17175.99627644807,0.15689999999999998,0.007925868453842619
267,MN,14763.1059576,11243.646058684893,391.06327510189124,64109.07988903794,17153.61064456884,0.092,0.00564307224017827,5680.16391100643,1549.350431511784,45350.49035274012,8778.264355514413,0.092,0.00564307224017827,3451.903572747926,681.0444014236735,17588.21174996458,4840.592220084633,0.092,0.00564307224017827
268,MI,8327.905924800001,6108.74181853375,218.13717993276452,35575.75325193612,9340.564198793561,0.0816,0.007761507126458787,3115.4975365445134,842.1739229762113,24926.7940823762,4805.279776726612,0.0816,0.007761507126458787,1938.5639488960335,385.6002002500307,9677.301825076518,2704.40783448791,0.0816,0.007761507126458787
269,OH,5678.117676000001,3650.743217389292,120.91917353167464,21378.782367923355,5645.780366463095,0.0703,0.007067537077504825,1875.7322214850903,506.234849166846,14999.790967543548,2892.586320933142,0.0703,0.007067537077504825,1121.2887200119499,224.22585245936145,5690.445170148226,1576.5899051974566,0.0703,0.007067537077504825
270,OH,18927.05892,12251.823775860234,416.3491867179842,70216.32917966509,18618.6754419387,0.0703,0.007067537077504825,6186.047066497066,1702.7078343703247,47685.089704097896,9379.820014136785,0.0703,0.007067537077504825,3803.2189982471427,810.4812523630521,18959.949129302036,5327.4533144680345,0.0703,0.007067537077504825
271,FL,75708.23568,59832.68963495783,2241.404417379219,336070.39823694737,90140.97543120691,0.09390000000000001,0.0065470595407893534,30109.306046946564,8306.27954560364,239486.21414890725,46046.60775694863,0.09390000000000001,0.0065470595407893534,18536.875749808463,3756.671815481431,93031.7860942961,25814.463332868687,0.09390000000000001,0.0065470595407893534
272,MI,10107.04946328,7465.037998359727,278.83022437756506,44279.16806513954,11488.455984609056,0.0816,0.007761507126458787,3831.1868381044587,1043.70681837591,30056.18821567481,5898.031868328741,0.0816,0.007761507126458787,2365.853826617826,453.9434507902535,11253.574572964068,3260.359904632859,0.0816,0.007761507126458787
273,IA,218796.8011152,132168.45359996843,4659.570640852452,783927.0240791608,206307.43361999933,0.0691,0.006446616507388122,68849.93678408631,19283.683307285286,545689.4464383413,105849.09999655993,0.0691,0.006446616507388122,43214.82072319288,8437.37662353574,211719.56080309537,60151.361298929965,0.0691,0.006446616507388122
274,WI,136274.824224,98573.01079031714,3543.9113345669457,578637.4014448131,151975.66181258997,0.0868,0.006263992810294974,51133.90792582519,14001.621693325314,408830.90938306303,78463.60370575919,0.0868,0.006263992810294974,31199.84433528215,6157.448544053806,159974.59001761762,44050.90723395536,0.0868,0.006263992810294974
275,AR,60566.588544000006,42925.67321566278,1514.3015873528036,239737.2141739751,63835.68053732566,0.0687,0.008628969687651238,20925.012496289724,5814.864567163945,168495.3557713501,32169.577221239262,0.0687,0.008628969687651238,12964.711069680106,2521.5088145817085,63713.56027492695,18050.70096013948,0.0687,0.008628969687651238
276,MI,10409.882406,7418.08752918391,266.1112636482109,44520.074921985324,11723.822644148835,0.0816,0.007761507126458787,3875.8433242445208,1057.6066805380772,30817.735708725588,5941.788290949224,0.0816,0.007761507126458787,2412.1140067613187,482.44005914191587,12253.377997289781,3409.3766777843384,0.0816,0.007761507126458787
277,OH,22981.234940664,14938.652482857644,506.8388006905514,85710.82406309532,22535.88563586893,0.0703,0.007067537077504825,7600.155152572592,2065.8214345303077,60199.75304008718,11791.946687878657,0.0703,0.007067537077504825,4651.270583588161,896.3202387378223,23439.876540334903,6524.6424046391385,0.0703,0.007067537077504825
278,CA,223339.295256,340650.3547408689,12897.593840915591,1978654.5764261615,530240.4250231769,0.1864,0.012847577090502956,176220.37091688032,47887.75280165738,1366557.5244525378,266874.28517407266,0.1864,0.012847577090502956,108480.7480785521,21489.982982713907,542488.4866469508,151364.3571610781,0.1864,0.012847577090502956
279,NY,204412.236336,141098.25850727074,4789.122695187238,833257.9704766688,219398.29664732586,0.0687,0.009496432248843693,72966.1994837459,20137.42299181423,579222.5390118579,111201.22428641663,0.0687,0.009496432248843693,44616.54615357109,8707.64693399916,226544.1128382426,62672.21613394066,0.0687,0.009496432248843693
280,MN,15141.647136,11340.184214278543,398.50183829927977,65758.74308703323,17440.653361653705,0.092,0.00564307224017827,5674.562918467269,1537.0308950433825,45829.68241632313,8641.852808686344,0.092,0.00564307224017827,3551.2982796468996,722.9717237410106,17408.291924483303,4948.71581247252,0.092,0.00564307224017827
281,NY,45424.941408000006,31796.08957589267,1219.7451004386712,186512.7386620414,48755.79398427336,0.0687,0.009496432248843693,16110.980202937892,4401.268880154954,132353.19630520287,25085.001518948753,0.0687,0.009496432248843693,9986.821926450788,2066.77734402434,49590.86415288191,14018.54712858761,0.0687,0.009496432248843693
282,CA,75708.23568,118118.82072065608,4234.207851261051,686708.0218912538,181973.32295726222,0.1864,0.012847577090502956,58614.305318927865,16314.352218984077,472417.3877736067,90626.07009355661,0.1864,0.012847577090502956,36289.44753233565,7381.189065553475,182560.6218331597,51382.33835527237,0.1864,0.012847577090502956
283,CA,38989.74137520001,57522.92456262227,2080.0080210305673,359997.7535116251,91209.97143107322,0.1864,0.012847577090502956,30447.961831436616,8363.156122868862,242543.70716123137,46568.43664945927,0.1864,0.012847577090502956,18866.19056629126,3675.7474390828565,94516.45743025004,26475.17286011071,0.1864,0.012847577090502956
284,CA,124918.588872,193789.46553695406,6687.430533482055,1136108.0517438082,301965.3229184606,0.1864,0.012847577090502956,96713.73385639128,26423.209335909418,778781.111944381,150086.81431450247,0.1864,0.012847577090502956,60344.959785556515,11679.289091260565,294900.4818975944,84048.82948423535,0.1864,0.012847577090502956
285,CA,58673.882652,92693.38230170158,3294.523639348561,536302.5301509852,139874.92402091337,0.1864,0.012847577090502956,46675.58669616721,12695.816113874667,361522.6769803815,71520.7818576095,0.1864,0.012847577090502956,28165.767816582607,5599.500739379007,139382.73461846972,39271.386542692366,0.1864,0.012847577090502956
286,MN,90282.07104840002,66400.32464970626,2300.804466455522,388675.2811503704,103182.90171541942,0.092,0.00564307224017827,33861.829800254105,9387.800341913397,272857.54755653854,52484.41971486119,0.092,0.00564307224017827,21235.50731436292,4511.077460031999,103232.12468490432,29442.38652228199,0.092,0.00564307224017827
287,CA,60566.588544000006,90497.40786412611,3269.24398121046,555117.145585279,143074.80868239776,0.1864,0.012847577090502956,47513.102468473095,13011.145700631983,380606.9977592588,73473.247459745,0.1864,0.012847577090502956,29462.677908996167,5859.457405836324,151769.11895596978,41699.79658809235,0.1864,0.012847577090502956
288,WI,18510.66362376,13750.823809439587,474.79752586080525,79104.13414342205,20755.524515773548,0.0868,0.006263992810294974,6839.3638776450625,1856.2188206523776,54261.26870167266,10556.452024676559,0.0868,0.006263992810294974,4166.908132802622,871.3748068817371,20729.876856465966,5815.561740359809,0.0868,0.006263992810294974
289,IN,45424.941408000006,31151.720887219388,1040.1054765647154,186642.63012503693,48503.92367561258,0.0824,0.006218336886021686,15997.64381383856,4383.614210113965,129561.81807186923,25034.33866592157,0.0824,0.006218336886021686,9865.091992709436,1939.6600670070145,48764.27459485011,13766.782914257508,0.0824,0.006218336886021686
290,OH,386112.001968,244352.7515749871,9237.857104426304,1460673.883195844,381597.003651992,0.0703,0.007067537077504825,126387.25122084099,34376.65671356688,1025920.3790854127,198080.07471516103,0.0703,0.007067537077504825,79322.49446198768,15638.256092900512,392837.8577631925,110207.12500031013,0.0703,0.007067537077504825
291,CA,68137.412112,103731.72976454653,3461.3302090200095,637392.863787506,162725.35684304495,0.1864,0.012847577090502956,53566.14915974764,14577.033934758949,440926.03360965976,84254.00773540775,0.1864,0.012847577090502956,33178.015887353366,6440.698107509179,163807.57782301362,46360.16824649869,0.1864,0.012847577090502956
292,CO,189270.5892,141351.85865765013,5106.590966864244,862663.6943174151,223182.06775430037,0.085,0.0077523759416041295,73366.16975453659,20106.035744959776,602240.7150718144,114527.67918455828,0.085,0.0077523759416041295,44531.77278445992,9323.20807582597,215178.68729800603,62106.18303577385,0.085,0.0077523759416041295
293,MD,22712.470704000003,22298.79654886978,795.4100826772163,130331.70892218615,34242.13116142038,0.09939999999999999,0.012162738226403652,11091.611685091182,3013.026768314673,86659.61293469077,16872.152458138935,0.09939999999999999,0.012162738226403652,6958.038816570668,1344.599090982976,34008.42790602915,9641.22058786248,0.09939999999999999,0.012162738226403652
294,NY,757082.3568000001,536427.3907011066,19132.521694999836,3077199.5921478006,815596.3731008593,0.0687,0.009496432248843693,270467.3042264164,75258.48122134071,2106046.957576964,416578.622608153,0.0687,0.009496432248843693,164110.69670381764,34624.96213180413,810691.2399481795,228800.14892122432,0.0687,0.009496432248843693
295,WI,13248.941244,9436.715255299883,337.7107003936396,56651.933574547285,14886.811853315257,0.0868,0.006263992810294974,4889.398039291917,1305.216824983731,39078.54451878216,7510.331148282008,0.0868,0.006263992810294974,3009.339218774532,610.4236779591141,15170.28173577444,4226.232259376248,0.0868,0.006263992810294974
296,NJ,102206.118168,101910.59398095973,3386.4642079747996,599203.3311034999,157216.1217041633,0.1168,0.008409821251139463,51128.19286684774,14086.982459051009,408833.1307374489,79104.12394581761,0.1168,0.008409821251139463,31506.744421910844,6392.511784639468,158213.70563359652,44353.459591440354,0.1168,0.008409821251139463
297,WI,1003134.1227600002,723358.425056191,26659.3046317564,4268531.587062505,1136700.636315651,0.0868,0.006263992810294974,370015.16569423163,101907.68896043143,2972241.6666943147,572294.4036367005,0.0868,0.006263992810294974,230033.8000325245,45187.99479852276,1163266.538250433,319645.0341293213,0.0868,0.006263992810294974
298,CA,121133.177088,195808.69121395613,6757.912189623823,1120148.3169595597,297051.03294174175,0.1864,0.012847577090502956,95975.33289465784,25871.202907058676,772088.6425897314,149121.78794707733,0.1864,0.012847577090502956,58455.44335663187,12013.422469112336,291975.2280708489,82090.28477386518,0.1864,0.012847577090502956
299,CA,662447.0622,1012884.3597825451,37691.60902602965,6071097.7033773195,1571870.5438221756,0.1864,0.012847577090502956,513378.5517355737,139537.12661463374,4182170.3395362073,798783.812225497,0.1864,0.012847577090502956,323340.49650868797,64055.569672287245,1603205.3502235122,447605.54849936446,0.1864,0.012847577090502956
300,CA,37854.11784,58430.62089969334,2058.193522943219,341688.9225230161,89177.63003559993,0.1864,0.012847577090502956,29771.590974254752,8165.0663525884165,238877.12727528348,45725.11262047845,0.1864,0.012847577090502956,18123.978423962093,3751.303170034249,91294.347812957,25518.178725439968,0.1864,0.012847577090502956
301,CA,73815.529788,114191.16071689517,4109.1994506375995,662129.2064296519,174749.16293453213,0.1864,0.012847577090502956,58055.41282130935,15843.712274790862,464312.7909382056,89093.21158395078,0.1864,0.012847577090502956,35835.82801789598,7239.528869397183,179927.88087769752,50623.73720857379,0.1864,0.012847577090502956
302,WA,29071.96250112,19607.09512910924,660.5322102191539,115934.29269355311,30507.897347193193,0.0635,0.010391288364600118,10011.130010676483,2822.058809302072,82239.62250844586,15680.805439094678,0.0635,0.010391288364600118,6263.488515578007,1245.714006362342,31218.191195250696,8713.669576631217,0.0635,0.010391288364600118
303,VA,22712.470704000003,15552.795394886343,569.3194366460291,91596.14114536365,24321.315809902866,0.0892,0.004611248351601985,8131.765751485434,2213.366905848933,65178.6482448664,12587.825331993788,0.0892,0.004611248351601985,4999.1413651983985,978.71859074457,24415.53863840338,6973.38821358609,0.0892,0.004611248351601985
304,NC,1135.6235352,689.3600008340055,25.784528539366764,4213.175747137371,1101.2399963758996,0.07150000000000001,0.006127025037475113,362.29796319301346,98.77356462333171,2888.313907402444,559.5251276070062,0.07150000000000001,0.006127025037475113,223.6552186974647,46.03321401307811,1088.293078304763,313.84289962544483,0.07150000000000001,0.006127025037475113
305,CA,45424.941408000006,70832.49533430577,2482.5311025133283,412516.8751434325,108413.66812470513,0.1864,0.012847577090502956,35652.08911368683,9873.332664267537,289421.45714190335,55328.35838675637,0.1864,0.012847577090502956,21820.923536424925,4378.206066494358,113277.40019642506,30879.299623299383,0.1864,0.012847577090502956
306,CA,68137.412112,105361.509556821,3824.7478802640485,606334.0096621204,161598.45351820497,0.1864,0.012847577090502956,53365.95420834605,14572.537095705855,408886.90819221624,80188.15720370454,0.1864,0.012847577090502956,33204.10952697332,6629.150925217266,167448.73649567043,46692.57966899822,0.1864,0.012847577090502956
307,MT,143.845647792,101.65142913296668,3.8715472268011974,590.3730412838904,156.14419149141042,0.078,0.007195373665470028,50.98147739793144,13.979307969720663,393.66439948927353,77.50749816247821,0.078,0.007195373665470028,31.94971228595488,6.554005174264614,156.14491541047443,44.67435580052446,0.078,0.007195373665470028
308,NY,34068.706056,24265.711071345264,857.4630105710206,138800.17371256917,36992.56905523349,0.0687,0.009496432248843693,12147.364402046725,3287.130104655876,98235.67892027867,18675.02214152154,0.0687,0.009496432248843693,7544.946708711155,1552.9086581057718,37723.10139390503,10584.567916214224,0.0687,0.009496432248843693
309,WI,12226.88006232,8946.777614988627,330.48548910054694,52492.259552265416,13793.446827098018,0.0868,0.006263992810294974,4507.066828383471,1248.0125763666565,36372.04764097866,7014.68868520893,0.0868,0.006263992810294974,2873.6957508388464,569.561311562265,13462.02521537321,3912.0118624383927,0.0868,0.006263992810294974
310,CA,56781.17676,85853.40259328752,3057.6149511356953,513289.39849733055,133543.46849351778,0.1864,0.012847577090502956,44486.63727844286,12001.563473560067,350443.9080522475,68281.46938530634,0.1864,0.012847577090502956,27603.357887109287,5598.29245323521,134077.7253600288,38463.51953963452,0.1864,0.012847577090502956
311,CA,323274.1663536,487613.3862651554,17304.019336148423,2996065.014053874,762177.9343057612,0.1864,0.012847577090502956,256649.4705830824,70698.75866686722,2027174.7696532367,395336.76073987875,0.1864,0.012847577090502956,155375.56843166676,30270.18750862315,750528.1995903125,215629.44324044732,0.1864,0.012847577090502956
312,CA,34068.706056,51328.01428379145,1892.0908127960984,313077.64378480474,81613.2329355633,0.1864,0.012847577090502956,26967.59382254196,7485.663700913917,211419.30450694624,41578.47617501965,0.1864,0.012847577090502956,16625.4203961006,3349.8657308064685,82295.6877717237,23254.007558334248,0.1864,0.012847577090502956
313,IL,32668.103695920006,23825.430980371897,751.5917084357028,138961.8708195653,36729.644261283276,0.08199999999999999,0.00683925745613839,11888.619545182428,3339.6751079579776,93829.02356689947,18381.715467056616,0.08199999999999999,0.00683925745613839,7400.969322888743,1491.1815571458746,36590.05037537042,10239.366706459174,0.08199999999999999,0.00683925745613839
314,SC,109776.941736,61476.99073444914,2132.589443634197,357957.27659389254,94159.80367542634,0.0668,0.004711691385003216,31028.587822122226,8448.698447132228,243694.6641948242,47372.480695878396,0.0668,0.004711691385003216,19312.842946444423,3925.0793577383242,97695.17983265479,27119.61070911014,0.0668,0.004711691385003216
315,CA,28390.58838,43028.666099417205,1551.5718821468158,254064.02664714004,66209.64901392002,0.1864,0.012847577090502956,22439.947379640937,6150.677520001863,182484.79294957055,35202.767111732,0.1864,0.012847577090502956,13948.77304078653,2700.8805635544986,70511.12761890335,19719.586298926457,0.1864,0.012847577090502956
316,NM,49210.353192,23964.81665383152,836.2186618969952,146763.07514457242,37773.2305059486,0.0575,0.004611248351601985,12447.613146177202,3391.1496643757278,101049.39098162665,19480.96923562407,0.0575,0.004611248351601985,7614.805879899082,1588.2029406776514,37987.06424098213,10706.330570585957,0.0575,0.004611248351601985
317,IL,45424.941408000006,31180.518198135753,1135.0907804470837,188798.55330862667,49147.44758969224,0.08199999999999999,0.00683925745613839,16683.187647510396,4516.192982534259,132606.43342121362,25661.024832906747,0.08199999999999999,0.00683925745613839,10191.897027338513,2045.0101825224458,50396.84593366969,14224.266726818407,0.08199999999999999,0.00683925745613839
318,CO,11356.235352000002,8631.982866199094,308.37896266183515,49625.63584661229,13290.896896018061,0.085,0.0077523759416041295,4350.059103822989,1186.5134309408909,35321.65469714028,6731.140720368148,0.085,0.0077523759416041295,2683.16711216792,552.984704326409,13105.729855365818,3739.955944059061,0.085,0.0077523759416041295
319,CA,162772.706712,249609.41251276093,9439.540653238659,1462600.7166367967,384128.84594502806,0.1864,0.012847577090502956,128401.49018829201,34653.28310459678,1039739.8786872654,195962.00431673406,0.1864,0.012847577090502956,80007.376769578,15470.076820516444,385217.65220013604,110846.82815093553,0.1864,0.012847577090502956
320,CA,52995.764976000006,80398.63775549296,2989.299931953427,478753.970968811,125764.92464508594,0.1864,0.012847577090502956,40789.894748143255,11601.525072855115,333239.75192394573,63486.32022747039,0.1864,0.012847577090502956,25766.591913175696,5092.576585326195,128159.27843387792,36100.58557006023,0.1864,0.012847577090502956
